768,"Solos Florestais"
769,"Proteção Florestal"
770,"Manejo Florestal"
771,"Economia Florestal"
772,"Política e Legislação Florestal"
773,"Administração Florestal"
774,"Dendrometria e Inventário Florestal"
775,"Fotointerpretação Florestal"
776,"Ordenamento Florestal"
777,"Técnicas e Operações Florestais"
778,"Exploração Florestal"
779,"Mecanização Florestal"
780,"Tecnologia e Utilização de Produtos Florestais"
781,"Anatomia e Identificação de Produtos Florestais"
782,"Propriedades Fisico-Mecânicas da Madeira"
783,"Relações Água-Madeira e Secagem"
784,"Tratamento da Madeira"
785,"Processamento Mecânico da Madeira"
786,"Química da Madeira"
787,"Resinas de Madeiras"
788,"Tecnologia de Celulose e Papel"
789,"Tecnologia de Chapas"
790,"Conservação da Natureza"
791,"Hidrologia Florestal"
792,"Conservação de Áreas Silvestres"
793,"Conservação de Bacias Hidrográficas"
794,"Recuperação de Areas Degradadas"
795,"Energia de Biomassa Florestal"
796,"Engenharia Agrícola"
797,"Máquinas e Implementos Agrícolas"
798,"Engenharia de Água e Solo"
799,"Irrigação e Drenagem"
800,"Conservação de Solo e Água"
801,"Engenharia de Processamento de Produtos Agrícolas"
802,"Pré-Processamento de Produtos Agrícolas"
803,"Armazenamento de Produtos Agrícolas"
804,"Transferência de Produtos Agrícolas"
805,"Construções Rurais e Ambiência"
806,"Assentamento Rural"
807,"Engenharia de Construções Rurais"
808,"Saneamento Rural"
809,"Energização Rural"
810,"Zootecnia"
811,"Ecologia dos Animais Domésticos e Etologia"
812,"Genética e Melhoramento dos Animais Domésticos"
813,"Nutrição e Alimentação Animal"
814,"Exigências Nutricionais dos Animais"
815,"Avaliação de Alimentos para Animais"
816,"Conservação de Alimentos para Animais"
817,"Pastagem e Forragicultura"
